"id","ym","inef_autocorr","inef_vr","inef_vc","inef_rvp","inef_hurst","inef_skew","inef_kurt","inef_rdi","inef_tail","inef_rcvm"
"JKSE",200106,0.302585628476463,0.197436395353422,0.463342752053525,1.13764388173023,0.0307682869082472,0.53754333854133,0.987478714816319,1.97311164439335,0.0841790027524261,0.19254351004601
"JKSE",200107,0.571173998690215,0.216870576930654,0.331725530811869,1.21828442275201,0.0627687316903276,1.10597394624525,10.1706779577575,1.91036371522983,0.060700812160042,0.168395425299511
"JKSE",200108,0.709514465352356,0.534821073717865,0.366086563377091,1.40901459506085,0.0950465687683911,1.31690384098657,9.18057473971097,1.85624856345322,0.0691775653681262,0.146652605821171
"JKSE",200109,0.73060846226438,0.604631908786998,0.345031442004158,1.3969933627703,0.101336863442151,1.28558581617921,8.97268421024304,1.84271280662225,0.0696759936454959,0.148077851911725
"JKSE",200110,0.768350039007209,0.583925971011171,0.364918743058022,1.30895309589668,0.104696467240194,1.275710909082,8.39832615472407,1.84629555627752,0.0698190106979533,0.161763997771092
"JKSE",200111,0.772678702998496,0.607258098000449,0.341958280516215,1.21833113107724,0.104072156707647,1.17462856830371,7.52805718197089,1.87151947969111,0.0702607833188816,0.156101807494586
"JKSE",200112,0.799560016113647,0.679376611945754,0.364189461238446,1.29841562941341,0.101332027762835,1.17967415934151,7.98117259555386,1.87428796758752,0.0699916596291338,0.160119767090928
"JKSE",200201,0.799708861673744,0.713460722926055,0.391919533695285,1.34296645439947,0.102892454947869,1.2046651373888,8.39243221306912,1.87025943791629,0.0697616786023663,0.160982152920094
"JKSE",200202,0.802192995582838,0.704943127785407,0.407318639690102,1.41422829989921,0.0963549451147649,1.18651868542717,8.56792724805196,1.86219593542554,0.0694509438305946,0.159459342097427
"JKSE",200203,0.777436558843221,0.853108780175009,0.390257480501024,1.51094765572306,0.0891987345512612,1.41482029472541,10.2381029787764,1.99779580288422,0.0689559769916286,0.14476333151978
"JKSE",200204,0.796132180397623,0.420549874285401,0.418355332105919,1.40178667979961,0.0826396659417424,2.08899443244765,11.9679552735617,1.93634986262179,0.0680704107841059,0.18023681066004
"JKSE",200205,0.868046261657145,0.666515591711805,0.419623315314915,1.52298205619915,0.095242126090611,2.23039969404541,15.3984259476357,1.97877510823565,0.0586863521241797,0.141608356346642
"JKSE",200206,0.898393468739149,0.623905598576332,0.446388338728721,1.46192868849218,0.10687503257113,2.06812241656067,13.7884543153459,1.94072879495389,0.0591041749215441,0.139732382544375
"JKSE",200207,0.864980865598873,0.297581504286979,0.686074717683391,1.22096837043131,0.0928235795524821,0.340477720764368,3.32374372220897,1.822733681645,0.0665181529353903,0.201405624452477
"JKSE",200208,0.759071141794609,0.27306649134834,0.908146225282565,0.926661425953646,0.103496596520261,0.631554209584372,0,1.72596830156282,0.0725112851711801,0.259900783723875
"JKSE",200209,0.767227054042738,0.507297685114537,1.12317290558025,1.13377881482702,0.0822505178071311,0.603628637785391,0,1.57762471548022,0.0825533949556437,0.255049845648115
"JKSE",200210,0.673123918705016,0.669672757562742,0.733395859623281,1.20227222251506,0.0627941948530047,0.912573656177081,0.590565451789822,1.35704090246001,0.0817030500073218,0.234156873554224
"JKSE",200211,0.596486241279765,0.468237265738992,0.705345923634522,1.34969303709651,0.0452933514745078,1.05075449386544,1.91721951651583,1.19215287185498,0.0732567909983109,0.257327184789344
"JKSE",200212,0.580943689793681,0.521655449755479,0.837404481390075,1.64476281883531,0.054748172771802,1.07160964915313,2.7426407956522,1.10187697627076,0.0684785891884807,0.264843057472004
"JKSE",200301,0.611589447504249,0.508068297201565,0.877602443364121,1.79525615768768,0.051167149968883,1.09526141592152,2.98197427708088,1.17712346010393,0.0675260511710789,0.231745595117222
"JKSE",200302,0.614022918083744,0.524716337546687,0.888130818965311,1.9689883761379,0.0427073379700438,1.09355904908361,2.89822198323657,1.1889046319945,0.0671727794174495,0.211326676660136
"JKSE",200303,0.451864084782679,0.492651903874318,0.920501341540761,2.08592737257314,0.0303936816631081,1.12082329889725,3.61232655488382,1.11648906715411,0.070164640887298,0.163501258318472
"JKSE",200304,0.593371862383447,0.464146907926575,1.00156951939454,2.17056316613292,0.0179313292794731,1.34710663432048,5.0716555082157,1.05351142460582,0.0615491976172612,0.122126409927906
"JKSE",200305,0.517581645214158,0.655364996431183,0.902243593914904,1.97517893123587,0.0182524503122939,1.24755989687976,4.25120857409917,1.08846812767177,0.057807157996545,0.0830605315704336
"JKSE",200306,0.336677964515298,0.596735480793433,0.60067785130986,1.91843531695173,0.0156985689777868,1.45152513733853,5.83862530562728,1.15602056630234,0.0568025697410047,0.0673848431577753
"JKSE",200307,0.132257790447137,0.383111507243801,0.440419555119229,1.29087598556372,0.0347513703619068,1.48146467654334,8.66381753292994,1.29776944788191,0.0635321522899129,0.0534078811037535
"JKSE",200308,0.218773751835567,0.304287616295381,0.439880116533342,1.23799063400136,0.0565983188612375,1.85211692726919,10.0271403797258,1.33109055654626,0.0597791721797683,0.0340631817557648
"JKSE",200309,0.323026711966571,0.406903824121819,0.433603642206009,1.31529832574201,0.0320628246849979,1.91684741934892,10.8299732338687,1.39471321213239,0.0670873312161646,0.0377847527734669
"JKSE",200310,0.451932732782934,0.188205261659637,0.882006093886047,1.36426671896564,0.0439131128604073,0.531865853633988,1.23321854219055,1.80202763639516,0.0743531949942735,0.074801381978344
"JKSE",200311,0.517199807456756,0.310902003057007,0.880702528071477,1.47812998691996,0.056838214804567,0.519325220534188,1.28752300120012,1.8050763678974,0.0783352064569214,0.0940605974960107
"JKSE",200312,0.5368606873334,0.328178461831421,0.986405989617427,1.62668234319641,0.0623358232417983,0.590974698651323,1.70581193880191,1.79663996383827,0.0741391706565504,0.0862019129015925
"JKSE",200401,0.516876763557941,0.285210754032185,0.927588067609138,1.65724954899337,0.0564096810570191,0.522928876678921,1.17535500771717,1.75769436038333,0.0747497624939341,0.106496015738637
"JKSE",200402,0.588194879557489,0.233750543837838,1.00813409693471,1.72887500271658,0.0599446947888772,0.46198560673968,1.42575976316142,1.73918186181154,0.0708212431539635,0.0978312816724349
"JKSE",200403,0.623180908618613,0.248649330751244,0.990592397830149,1.75805972651397,0.0474123882717074,0.474996700034148,1.41183470400467,1.73527563119439,0.0740998552336554,0.109012999793992
"JKSE",200404,0.593237693153731,0.448350142477254,0.935551212974268,1.81420682554063,0.0202132942859366,0.548351117275094,1.57571953294592,1.55344319953768,0.073990644133438,0.134358444830937
"JKSE",200405,0.267551805486406,0.322984917521317,0.544191595431532,1.65020864528667,0.0351696647100279,1.67154886978468,5.06507597066299,1.47000978066089,0.0548360720729658,0.194327535476011
"JKSE",200406,0.497426411473174,0.201347564319881,0.544317948530407,1.55092789609636,0.0690968871172748,1.57190205127964,4.90456560794653,1.29806760204116,0.0622712278980055,0.189383912073624
"JKSE",200407,0.510674372285135,0.334691825495741,0.488737733748467,1.19060206866785,0.0643354920953848,0.686301627426517,3.85714137503474,1.17255909506733,0.0587076257955267,0.235107361908553
"JKSE",200408,0.463193779278129,0.417875828675423,0.512636686655886,1.2403035293657,0.0515166278475311,0.5746748811929,4.43412811441883,1.11489002756499,0.0622223530311416,0.241048485016847
"JKSE",200409,0.212424795061122,0.394733383978647,0.466453621851243,1.42410830368261,0.0478183900405676,0.497597890178203,3.25375308003745,1.31759828954617,0.0625832257631379,0.214522597582649
"JKSE",200410,0.206243616107014,0.407641979656469,0.465627101798351,1.45973046725404,0.0536933181032959,0.530292571677077,3.37302262582148,1.31089705559338,0.063191777389356,0.185520217834201
"JKSE",200411,0.145108770728044,0.384347561102149,0.436240774461066,1.30344308430052,0.0600246545132153,0.406846031730226,2.97708813712463,1.35722041451695,0.066734017670603,0.186221336561045
"JKSE",200412,0.174008668689083,0.367151862642712,0.337500461331865,1.13763350605438,0.0525193938172163,0.343713667339965,2.25334103121044,1.38887417122246,0.0670782524255696,0.16530798831185
"JKSE",200501,0.252946568082021,0.491684759012208,0.350661660050378,1.17532422691943,0.0439448844055146,0.362210415236276,2.4655235347913,1.33527647739593,0.0785034746202088,0.163328979058782
"JKSE",200502,0.285601902371188,0.39814693699051,0.299646460134198,1.04665832950187,0.0392337881545908,0.320290123688221,2.01606013862352,1.35350223906467,0.0671343972621319,0.168381046165109
"JKSE",200503,0.245001908185343,0.391031397302992,0.302178697835805,0.989209340661899,0.0415846440884508,0.3079828474103,2.17408876758291,1.339777629098,0.0709726813871884,0.157600809335984
"JKSE",200504,0.148401034213129,0.307286497265079,0.317226827248062,0.83085126013472,0.0467536451502867,0.185919293095186,1.85928796643175,1.50907296491716,0.0714760411768935,0.134254224109274
"JKSE",200505,0.0636103006471839,0.251528347509268,0.629148564991393,1.03876763450378,0.0312643199004253,0.556655991330121,0.16072608779682,1.47357984902098,0.0786582704837231,0.071591693285753
"JKSE",200506,0.16097430794683,0.188362597596998,0.640775416208916,1.22403161536362,0.0261149320607725,0.641773519873441,0.410939262151156,1.63525626651456,0.0631839219768827,0.0636484646442401
"JKSE",200507,0.0576146253370397,0.165092231407957,0.395582980883029,1.17922545492227,0.00844983953250147,0.353004325247055,0.0405587518931805,1.55155122739061,0.0592177857478062,0.00195383705013796
"JKSE",200508,0.318976041858737,0.313304725099817,0.932158483393807,0.795603764058733,0.0154728854851613,0.524163955923648,11.1480137317964,1.62409386162261,0.0522111573123332,0.289569441697759
"JKSE",200509,0.520710388370383,0.207520932217801,1.0566444202617,1.30591356073442,0.0377382086417732,0.374293745873501,9.54853950405504,1.17480206958653,0.0525175954867911,0.316982862364198
"JKSE",200510,0.584487730527387,0.0996722275708705,1.01456833152788,1.33823557867195,0.0343236716319045,0.212487583141984,8.27167958763579,1.14125769856302,0.0490613613661814,0.317247161248972
"JKSE",200511,0.566764971257813,0.178509139228552,0.966354299092429,1.32113584273783,0.0344506886791757,0.107945680547888,8.31874988586112,1.15537125246695,0.0490637445383763,0.313216360495045
"JKSE",200512,0.551119210114537,0.105851084224185,0.979077089468844,1.32936055161409,0.0721048472067647,0.133835867782849,8.06921664969367,1.16658097229308,0.0492780674371676,0.31132418928761
"JKSE",200601,0.375301206156683,0.0526076991607969,0.901194969524116,1.2866711424376,0.0893293941264774,0.0274266428158923,5.76351073115753,1.27639258196756,0.0609888510793047,0.267540208549672
"JKSE",200602,0.392012893073429,0.0516604486808763,0.884754549996447,1.24851224600066,0.0958071876479255,0.077161789570902,5.23009165948439,1.3048044306875,0.0612049025431484,0.262719432142016
"JKSE",200603,0.492878680637026,0.0651085071222021,0.842721028972038,1.2141578042114,0.0839242187435886,0.119268648392127,4.71079292326287,1.30932255099899,0.0614344691604909,0.258598818068515
"JKSE",200604,0.488422185427452,0.0670165162997758,0.845454832704791,1.22755713905794,0.087775777197795,0.180025391833606,5.01841215841008,1.28625374334136,0.0577584735039216,0.264313545381462
"JKSE",200605,0.564730655410409,0.0800417733376773,0.839987704193491,1.23317191391144,0.0961442096884819,0.851936349029522,5.4555915892865,1.24071094373996,0.0621362035434637,0.180507401980376
"JKSE",200606,0.624572176361932,0.173052061123265,0.800277518119722,1.18402793893218,0.0940621585618974,0.787210478970574,4.40433629816668,1.23430670019898,0.0585227956714398,0.159632655859562
"JKSE",200607,0.563001702936455,0.100894215063004,0.755025154664542,1.1588288448506,0.0637095888185016,0.768972436557326,3.65724899524904,1.17382121278417,0.0548325782588449,0.142252604182157
"JKSE",200608,0.577097133108967,0.222302167828997,0.722597230483368,1.1893474234478,0.0207053143874313,0.749066447425257,3.77651413940204,0.948171121379482,0.0615154855850463,0.0356633239973778
"JKSE",200609,0.568264768803311,0.222346457825201,0.771928394296322,1.44481503853056,0.0140191287517513,0.884427658605583,5.63592871412974,1.190698769054,0.0572952454726328,0.0918436402843756
"JKSE",200610,0.611295064172906,0.180263159599116,0.839330676292269,1.55542606768635,0.0175462447369895,1.03374756809785,6.56997749512292,1.21196713685038,0.0526705654375666,0.143298923045966
"JKSE",200611,0.631171519466407,0.140733939422359,0.927209672947524,1.67322650955812,0.019821570734848,1.20867940947384,7.32591780844037,1.15958691373956,0.0487194665102966,0.132629963011228
"JKSE",200612,0.666138037650456,0.287701888984549,0.970993261933767,1.68552115701046,0.0143701778929889,1.28033475496696,8.04843611279687,1.09144533953945,0.0563627421045444,0.140475709795142
"JKSE",200701,0.656706766565327,0.267554372538193,1.05473918483324,1.71808300770224,0.011520507433364,1.60572211439299,10.7839647521978,0.945479353863377,0.0519855458279484,0.110909045430749
"JKSE",200702,0.689160423672051,0.218055199433314,1.11623542045925,1.82916790281831,0.0146278515693082,1.71513134152888,12.6518922660291,0.869367390135705,0.0516454852901731,0.108654153652944
"JKSE",200703,0.676193112394486,0.183356607327632,1.13454248331417,1.90458097807161,0.0126234546548904,1.79441524182422,13.7867416383505,0.837640051113731,0.0515396672145818,0.126535977408876
"JKSE",200704,0.663463030000224,0.25702935132963,1.18531786456766,1.99003332256288,0.0117918816684423,1.88869110130759,14.9204265345158,0.796148487882088,0.0472987440193661,0.130319159882015
"JKSE",200705,0.623482322239411,0.358148426045946,1.13275661834111,1.33040319434727,0.0235852665141041,0.220488664500253,0,0.864984809524444,0.092872227002001,0.125841483085324
"JKSE",200706,0.566351800096606,0.625967422715601,0.832649961152937,1.4260317189199,0.0175205586194243,0.740263340540272,3.96377179044477,1.24570107914508,0.0664242714437803,0.179442523323456
"JKSE",200707,0.589478097071383,0.498357555664385,0.801675738920926,1.31684177006562,0.00991115883648395,0.956274774702072,5.83065881944673,1.48264293324628,0.0621807660549496,0.131986561415258
"JKSE",200708,0.640890066285185,0.398400460002048,0.77550593930168,1.43529756580472,0.0474199177293016,0.876180660688159,4.32973190336056,1.62963654923255,0.0584922514287949,0.151559901839576
"JKSE",200709,0.572986505926566,0.225930166341822,0.694539397402893,1.38952126730317,0.0493177336220154,0.613709057703869,4.17524003419224,1.79590005588049,0.0547748390503839,0.196160834377553
"JKSE",200710,0.477673955855541,0.164678811832838,0.695291950923543,1.35955184298266,0.0523051530929725,0.598897412890436,4.11704006201893,1.96140922590665,0.054588704090869,0.194592798899269
"JKSE",200711,0.491782739985664,0.0318989001173695,0.650584208553784,1.3691754390662,0.0417204288264939,0.56094422402999,3.5348047835845,2.05393388129115,0.0585480572282671,0.1918735659555
"JKSE",200712,0.473618002156152,0.083799696439765,0.639305642207007,1.44827886397707,0.0297745369385203,0.559043210765041,3.47023392043544,2.19601193547522,0.0623295509857249,0.20901985231261
"JKSE",200801,0.411203417010164,0.0895146207578145,0.648897186681803,1.54200437249331,0.0292570221725186,0.569870355690356,3.41994901810989,2.22192502124386,0.058427646012828,0.226701768372952
"JKSE",200802,0.350427181336104,0.125809851560177,0.609334096423941,1.43248511387482,0.0453921639165701,0.582046237871011,3.11449322532655,2.23163185386977,0.0583252754106845,0.225843976628724
"JKSE",200803,0.420598928951835,0.123979565026856,0.600788533580572,1.28769893227283,0.0433497789001625,0.629664908980486,3.00057421479666,2.20614127810892,0.0548161061851321,0.197919212965925
"JKSE",200804,0.447067510392964,0.0408756802399858,0.642894050873731,1.27705080827861,0.0338461101288347,0.627862824684673,3.15227943458353,2.18226130664748,0.0546395878635196,0.188582800871766
"JKSE",200805,0.230961347760845,0.0967731998636857,0.653689929447629,1.2366900892114,0.0281214836960736,0.806788442286226,5.23486230871928,2.04274148835564,0.0429218810259034,0.191201959480074
"JKSE",200806,0.270333732288091,0.620863579500727,0.387715336589566,1.00427728468136,0.0321639619886216,0.0389702882873384,0.544971801180925,1.5641121141557,0.0462442761594033,0.0658761714845948
"JKSE",200807,0.211350489989367,0.482568166838377,0.424351917745895,1.10134447425484,0.00964829373199982,0.0141149130750597,1.56232757243037,1.62813341534998,0.0458417821506052,0.0690348510345595
"JKSE",200808,0.492471254144436,0.779802134551947,0.314954434488279,1.08352492450121,0.0211372060504559,0.09488531425342,3.06055417706971,1.43126081747175,0.0536036095335995,0.0681159709197043
"JKSE",200809,0.105342530020266,0.22203119480594,0.43368617700184,1.09836690177333,0.0317873587008512,1.1328039858971,2.90154240155085,1.60573709233908,0.0495377714601035,0.100930735718304
"JKSE",200810,0.629721970670685,0.232677761627724,0.296454775886537,1.61553112912137,0.0769362151522207,7.79792067061625,86.9122268326842,1.07343091049951,0.0281979592783226,0.174959088818254
"JKSE",200811,0.698746376200675,0.987207846248765,0.361555022769413,2.64627746364087,0.10814525271985,6.46939454674912,60.2403248948962,0.497927641250753,0.037811425486312,0.286152789305111
"JKSE",200812,0.706643041294646,1.01530271552901,0.335350645027572,2.58467909253769,0.119692243936376,1.67320643098604,41.3426152566739,0.453362652114776,0.034762098775809,0.150016227828898
"JKSE",200901,0.641655523113635,0.831267547955931,0.316085627025291,2.53344311221064,0.10645434841643,1.49061278027989,36.6295947712966,0.424742285800142,0.0429086038714144,0.135677830207881
"JKSE",200902,0.597321217977439,0.724668463409738,0.294745370538314,2.45999559609589,0.083453414104829,1.48702208610405,32.3622391528355,0.366573258378243,0.0473546853491032,0.124778183764982
"JKSE",200903,0.625982095900997,0.86161909134697,0.298180082842727,2.43233878139114,0.0850205552712509,1.45787258404903,31.1907345333786,0.372443740605365,0.0473350416325982,0.119648549328353
"JKSE",200904,0.629735436934233,0.972458560420449,0.239152912701707,2.3165435184129,0.0924494533100654,1.18921285036545,25.1798704132089,0.370033739425826,0.0517377572802006,0.0918234475831685
"JKSE",200905,0.650587114902226,1.09155235726843,0.218764727166785,2.26512696593423,0.101254199857897,1.18744043049595,24.1567683907608,0.341500863910644,0.0446149026649518,0.0938283769631605
"JKSE",200906,0.641054716492012,1.08849081854362,0.192468692842492,2.16794296104093,0.102524710491639,1.10427400146127,22.3744702587392,0.345771582076869,0.0412451758224394,0.0959398318660432
"JKSE",200907,0.645289204839343,1.074337314687,0.167701499743063,2.07492029012908,0.0992157199054578,1.08703991880381,21.5209746637669,0.31782641502518,0.0415778970661738,0.0952848932268449
"JKSE",200908,0.639268215034028,1.07108824667787,0.156013500842193,2.01115068819805,0.101893891605334,1.07109817490887,21.2787995515152,0.315650600760637,0.0417559202020414,0.0974503037726482
"JKSE",200909,0.647950423240626,1.09616215071858,0.147284808394734,1.97101552745514,0.0904281958312274,1.08357516145787,21.0899329722245,0.285364125806424,0.0456999822141818,0.0989703237079622
"JKSE",200910,0.56540714854379,1.16197044398956,0.170376090652366,2.07054456813334,0.0551304034768937,1.5670391088578,15.3843523006269,0.0362205945303192,0.056292873447434,0.0315237095819363
"JKSE",200911,0.166966054325743,0.329242547721431,0.159202820879191,0.56170743284092,0.055190306190052,2.27764236936742,18.7148821046349,0.161314494941007,0.0546144384526135,0.141276372970268
"JKSE",200912,0.264835219119431,0.67281614503828,0.262131249380343,0.43732430013565,0.0916503273621759,0.0914785916588196,3.23848105905435,0.0878861197926162,0.0650751660148225,0.0393256476225945
"JKSE",201001,0.174489564365,0.401663245396129,0.276035875779372,0.529344241894839,0.0847568899733284,0.0445417440340865,4.0484973683193,0.167087811432967,0.0576333788197882,0.0174377960783607
"JKSE",201002,0.163411125344949,0.672123745599071,0.351450862751016,0.437760055931924,0.081675002214986,1.0219288412772,0,0.35641995018378,0.0650081487728617,0.0611070622649859
"JKSE",201003,0.156204112494307,0.455824955296209,0.295094372140282,0.529540586889219,0.0598033692293995,0.988804245389097,0,0.280398026084275,0.0570237963692334,0.0769265663310428
"JKSE",201004,0.34339854556527,0.0965702845633803,0.228789601325471,0.70878743413106,0.00596612373729344,0.520207919913515,0,0.215167816269607,0.0527253902174441,0.16912555423959
"JKSE",201005,0.241928618637445,0.0630828464685749,0.226812464986768,0.572951953776933,0.0129365338581301,0.369188211402269,0,0.479800351032834,0.0642107981943269,0.128549830641177
"JKSE",201006,0.254512910562825,0.0859816734531441,0.143299212047585,0.425590122391967,0.0185026407996406,0.240085232034032,0,0.467231741503982,0.0599509425071424,0.117326367986692
"JKSE",201007,0.236360824935488,0.0762739808875452,0.199041850350075,0.611464741196515,0.021118412559907,0.247719033801698,0.191737563024923,0.626214149126554,0.0676425084967163,0.121511782439836
"JKSE",201008,0.250113363480302,0.0503644631806285,0.258047277343324,0.858371379258079,0.0226668768547483,0.319006939105751,0.475654726828591,0.643920939029198,0.0633907412934799,0.11796371224064
"JKSE",201009,0.378002878485619,0.164735847591753,0.531400805080097,1.29347394766737,0.0313590603626583,0.0953793690010739,0,0.667172095737497,0.078297870325436,0.167839678608022
"JKSE",201010,0.563380137830739,0.291970786930437,0.639349015433699,1.40052650308275,0.0300965088552831,0.214752349202418,0.493630588426843,0.7779267204438,0.0856177456692581,0.159549437441378
"JKSE",201011,0.445209178113557,0.0213315971745659,0.76745571254007,1.44475490268116,0.0198597361536256,0.0329269291505304,0,0.748147420266401,0.0809583972813631,0.162301036180133
"JKSE",201012,0.464061862058289,0.240749820469285,0.829237730574459,1.69075625158086,0.0205490466189385,0.0326286305219316,0.0963932289071256,0.784801692888335,0.0807369227073466,0.136666531684162
"JKSE",201101,0.579001270351482,0.432361487658465,0.875278740161243,1.68213114246301,0.0129122680186427,0.101224151704668,1.1871245063312,0.893049648550411,0.0610914195136911,0.0809048357236133
"JKSE",201102,0.484712914091135,0.220544553991372,0.847992870549722,1.83641689500164,0.00439695063050058,0.186701677431104,2.12159566657053,1.11885956534481,0.0608220055632262,0.0402543467882399
"JKSE",201103,0.608721701176273,0.126016284146842,0.880605751420654,1.80179952757255,0.00993620332026335,0.366578176188764,3.73866311588775,1.28544431258875,0.0489874795341696,0.0171270832698101
"JKSE",201104,0.570718999239304,0.246135339516432,0.894830340187294,2.10903436056596,0.0133994060109628,0.347074633043349,3.50638714462702,1.32066973880809,0.0528706686472518,0.105458795885229
"JKSE",201105,0.507384184757416,0.0865393550003128,0.375084726473661,1.64267022312538,0.0806202927682761,0.0126695775322187,0,0.740831061855655,0.063720653029198,0.122238476078083
"JKSE",201106,0.641817796182598,0.211103763038432,0.321004711020384,1.02970709483675,0.0846639406718996,0.179816312809742,0,0.714369150326601,0.06348402070928,0.156142480568947
"JKSE",201107,0.527832556163328,0.119863185904836,0.332633255645533,0.640547951469501,0.0789891007550316,0.239442499838106,0,0.721634720286348,0.0636154137961818,0.231527931222207
"JKSE",201108,0.474968729021684,0.160325920232674,0.268186126978379,0.647913298805536,0.0767700635720783,0.186008727514087,0,0.656752764931874,0.0671866869924134,0.252462913863615
"JKSE",201109,0.781899120698752,0.73021620864054,0.860707868094663,2.67602099526624,0.0863435738404817,3.09353921676775,36.5552078233248,1.47899740576969,0.0257745841342733,0.0522042396306643
"JKSE",201110,0.862351861276011,0.782797714339991,0.979109399109502,2.86454527209166,0.0482644933568316,2.6948718461243,28.240549055699,1.24006362263224,0.0377008386192,0.0323844329619085
"JKSE",201111,0.852822287758775,0.73545065189074,0.98653142634477,2.54824897299891,0.0419943157144987,2.39730315554846,22.9037721776388,1.2104174604328,0.0457712770154878,0.0518147372709192
"JKSE",201112,0.855972321460628,0.805171965158347,0.934941928460262,2.54534728257465,0.0495067871239372,1.96954654033695,19.1829245133466,0.965197500086722,0.038800033378606,0.101789789530457
"JKSE",201201,0.822220884553966,0.84188238899091,0.885330551983588,2.41396868635686,0.0435223898133511,1.5097087575766,13.8404854162177,1.03286626811904,0.0506454136584704,0.100540988903851
"JKSE",201202,0.817563441856724,1.00737348323193,0.838879334590528,2.31949916936289,0.0204049365370269,1.24460212958438,11.0258953907036,1.07257339058883,0.0584938111957185,0.101205319950123
"JKSE",201203,0.842146292532328,1.05335910668564,0.79705820415775,2.20073607488085,0.0135869655884205,1.15799915917008,10.1941320347103,1.06651155346548,0.0588866045368085,0.103365553463263
"JKSE",201204,0.854396941078009,1.11849212430476,0.817529780104665,2.18453583935352,0.0238763547775348,1.1406474782576,10.5139216370829,1.09072728600889,0.05891288959514,0.113513984960714
"JKSE",201205,0.854199741642476,1.0908429174656,0.824040741114322,1.95397524467475,0.0294264458209169,1.06624172423844,10.0756571819321,1.15654681803882,0.0590859211593713,0.180471915859472
"JKSE",201206,0.837568050320224,1.15933924339238,0.78095236550005,2.01226501107905,0.0339517185377427,0.9600550755783,9.2333228002223,1.16499179495821,0.0597452813446524,0.213065508915787
"JKSE",201207,0.814996551288119,1.17700781929616,0.784278779161794,1.85962392510021,0.0262093579748357,0.89356879730118,8.88972115780151,1.18087284630864,0.0560180615731222,0.235925574208719
"JKSE",201208,0.818035952418336,1.15902070497812,0.83616541376493,1.89568727741672,0.0235744561469216,0.919818558041036,9.47692982310337,1.1902134998965,0.0597791177293892,0.243484260386699
"JKSE",201209,0.565114579467734,1.06884207601998,0.598211778586096,1.85761573221675,0.0384878847556469,0.511447375270317,0,0.865908635080622,0.0749382267362864,0.319729411746001
"JKSE",201210,0.67316778504295,1.08781862503546,0.834038404027471,2.05717030208906,0.0214517646900954,0.721570111636273,0.0691992650850537,0.970828912255776,0.0777840311313538,0.34704101488092
